Waterloo pharmacy charged with violating controlled-substance regulations,Two Iowa-licensed pharmacies affiliated with the Walgreens and CVS chains are charged with violating state regulations.,KCRG,2025-05-09T02:51:00+00:00
'Take away this pain': Families speak on proposed Nebraska medical cannabis regulations,"At just 7 years old, Teddy Bronson of Omaha has faced six brain surgeries, been prescribed 14 different drugs and used about half a million dollars in medical hardware to fight his drug-resistant epilepsy that at one time had him enduring an average of 3,",KNOP,2025-05-10T23:49:00+00:00
"Colleyville officials lay out regulations for e-bikes, e-scooters",Prohibiting e-bikes and scooters after dusk unless equipped with proper lighting and reflectors Requiring riders under 16 to wear helmets on public property Holding parents and guardians responsible for knowingly allowing their child or ward to violate restrictions $100 fine and a required safety class for the first offense,Community Impact,2025-05-07T05:00:00+00:00
Henderson Rolls Out New E-Bike Regulations to Enhance Safety and Preserve Public Spaces,"Henderson implements e-bike regulations for public spaces, allowing pedal-assist bikes on trails, but restricting throttle bikes to areas for motorized vehicles.",Hoodline,2025-05-07T21:50:00+00:00
Missouri Department of Transportation Eases Regulations to Accelerate Flood Relief Efforts,"MoDOT issues a waiver allowing carriers to exceed vehicle weights by 10% for flood relief until May 14, 2025, with conditions for safety.",Hoodline,2025-05-06T18:30:00+00:00
Denver considers new regulations for e-bikes and scooters,"A newly proposed ordinance introduced by councilmembers Chris Hinds, Sarah Parady and Darrell Watson aims to regulate how and where scooters are ridden and parked, with a sharp focus on public safety, pedestrian access and accountability.",9news.com,2025-05-09T22:25:00+00:00
Proposed legislation would ease California environmental regulations,"LOCOMOTIVES Act aims to limit California's ability to place ""unsustainable"" regulations on trains crossing into the state",Trains,2025-05-07T15:28:00+00:00
Driveway Discussions; South Bethany Leaders Discuss Boat and RV Regulations,South Bethany's town council discussed creating an ordinance to regulate RVs and boats on neighbors' properties at Friday's council meeting.,WBOC TV,2025-05-09T22:20:00+00:00
"Child Advocate recommends state regulations for homeschoolers, others withdrawn from school following Waterbury captivity case","The Office of the Child Advocate is recommending the state change its laws, to give the state some oversight over children that are withdrawn from school for homeschooling, or other equivalent instruction.",WFSB,2025-05-05T21:36:02+00:00
Mine near Wrangell prompts tribal concerns about Canadian mining regulations,"The new owners of the Red Chris Mine in British Columbia hope to expand the copper and gold project, which is already bigger than Wrangell Island.",Alaska Public Media,2025-05-06T02:48:00+00:00
House GOP proposes 10-year ban on state AI regulations,A Republican tax bill released late Sunday seeks to block states from regulating artificial intelligence (AI) models for the next 10 years. The bill text from the House Energy and Commerce,The Hill,2025-05-12T16:37:46+00:00
PFAS pollution is hurting some small NC businesses. They say a lack of regulations makes it worse,"PFAS, also known as ""forever chemicals,"" are found in several North Carolina waterways, including the Cape Fear River. Powerful lobbying groups like the NC Chamber have opposed legislative and regulatory efforts to stop PFAS at the source.",WUNC,2025-05-08T17:24:00+00:00
Trump Plans Trio of Executive Actions Targeting Regulations,"President Donald Trump is expected to sign a trio of new executive actions on Friday designed to reduce the impact of regulations, part of an effort the White House has said will inspire economic growth.",Bloomberg,2025-05-09T19:19:00+00:00
Republicans in Congress Use Obscure Law to Roll Back Biden-Era Regulations,"As G.O.P. lawmakers have largely ceded power to President Trump, they are also pushing the bounds of a little-known statute to undo federal rules — and potentially undermining the filibuster.",The New York Times,2025-05-03T09:01:00+00:00
Pollution Related To Space Is Getting Worse As Trump And Musk Target Research And Regulations,"Their pollution was something on the minds of many (with some strategies to mitigate it already in place, like for Ariane 6 ), but there was never such a constant stream of launches before. Just in the first four months of 2025,",IFLScience,2025-05-12T15:18:01+00:00
Court snubs bankers over forex regulations,"The High Court of Malawi in Lilongwe has thrown away, with costs, a judicial review application filed by the Bankers Association of Malawi (BAM) challenging the constitutionality of the recently introduced Exchange Control (Holding Foreign Currency Denominated Accounts and Mandatory Conversion of Foreign Currency Receipts) Regulations (ECR) 2024.",The Nation Online,2025-05-10T04:38:00+00:00
Video of Mark Carney announcing new auto regulations is AI-generated,"Canada's government plans to phase out the sale of new gas-powered vehicles by 2035, but a video supposedly showing Prime Minister Mark Carney announcing an imminent prohibition of older cars along with a slew of other transportation rules is not authentic.",Yahoo,2025-05-06T18:28:00+00:00
7 New Travel Regulations in 2025 That Could Ruin Your Vacation,"You might have your hotels locked in and your flights on time, but 2025 is shaping up to be the kind of year where one missed detail can mess up an entire trip. Countries are tightening entry rules, airlines are adding fees,",AOL,2025-05-12T18:00:00+00:00
5 trends in health plan regulations to watch in new Trump administration,Employment law experts explore five health plan regulation trends that may shift as the Trump administration brings new priorities.,HR Executive,2025-05-02T12:30:00+00:00
Trump administration seeks to ID anticompetitive regulations,"The U.S. Federal Trade Commission and the Department of Justice are seeking to identify anticompetitive government regulations, the administration said on Monday.",Reuters,2025-05-05T21:34:00+00:00
"Trump Signs Orders Scrapping Biden-Era Rules, Targets Appliance And Consumer Product Regulations","President Donald Trump has signed a series of executive orders repealing key Biden-era energy regulations. These include controversial standards imposed on gas water heaters, household appliances, commercial refrigerators,",Amazon S3,2025-05-10T08:16:59+00:00
Order seeksk to ease regulatory burden on Americans,"President Donald Trump signed an executive order Friday afternoon to deter criminalization of Americans who violate federal regulations as opposed to laws passed by Congress. Trump signed the order to ""ease the regulatory burden on everyday Americans and ensure no American is transformed into a criminal for violating a",The Center Square,2025-05-10T05:00:00+00:00
"Dunleavy orders freeze on state employee hiring, travel and new regulations due to fiscal crunch","A freeze on state employee hiring and travel, as well as development of new regulations, was ordered by Gov. Mike Dunleavy on Friday in what he called cost-control measures due to the state's increasingly perilous fiscal situation.",Juneau Empire,2025-05-09T05:30:00+00:00
Trump to sign order discouraging criminal enforcement of regulatory offenses,"President Donald Trump plans to sign an executive order discouraging criminal enforcement of regulatory offenses, in a bid to combat the overcriminalization of federal regulations, a White House official told Reuters on Friday.",Reuters,2025-05-09T19:59:31+00:00
